timestamp,open,high,low,close,volume,sma_50,sma_200,ema_20,macd,macd_signal,macd_hist,adx,rsi,stoch_k,stoch_d,cci,obv,vwap,volume_spike,resistance,support,bb_mid,bb_upper,bb_lower,atr,pattern_doji,pattern_hammer,pattern_shooting_star,pattern_bullish_engulfing,pattern_bearish_engulfing,pattern_engulfing,pattern_three_soldiers,returns_2_candles,LABEL
2026-04-01 02:30:00,67639.42,67725.34,67578.75,67663.35,173.89292,,,67958.8551359272,-72.4560617456591,-22.286663454581916,-50.16939829107719,87.11696785242316,22.87391529066953,,,,-405.77230999999983,67942.97554562739,False,,,,,,247.73807087981663,0,0,0,0,0,0,0,0.005906003767179646,1
2026-04-01 02:45:00,67663.35,67743.87,67603.42,67668.89,280.66848,,,67931.23940869603,-86.00999749021139,-35.031330261707815,-50.978667228503575,86.09613087888782,23.256648952074457,,,,-125.10382999999985,67913.9940511828,False,,,,,,240.0746372455438,1,0,0,0,0,0,0,0.007415224337210091,1
2026-04-01 03:00:00,67668.9,68118.67,67668.9,67990.15,158.99033,,,67936.84994120117,-70.0214286577102,-42.02934994090829,-27.992078716801913,82.41461181770755,41.4129884377099,,,,33.886500000000154,67914.6746950199,False,,,,,,255.0535917280049,0,0,0,0,0,0,1,0.0012512106533080214,1
2026-04-01 03:15:00,67990.16,68027.22,67931.22,67973.15,61.56475,,,67940.3070896582,-58.052932522201445,-45.234066457166925,-12.81886606503452,78.99605840375445,40.86207307727142,49.30677968220561,,,-27.678249999999842,67916.02802297541,False,,,,,,243.69262089029027,0,0,0,0,0,0,0,0.002715925332281932,1
2026-04-01 03:30:00,67973.14,68083.88,67918.74,68062.97,113.59878,,,67951.98927159552,-40.84920554966084,-44.357094275665716,3.5078887260048788,75.46249150852579,45.02342818695358,60.53582367575561,,,85.92053000000016,67920.09277532445,False,,,,,,238.08171939812664,0,0,0,1,0,1,0,0.0024086518704664606,1
2026-04-01 03:45:00,68062.97,68250.0,68062.96,68170.67,217.79128,,,67972.81600763404,-18.31353107774339,-39.148381636081254,20.834850558337862,71.20481227969297,49.602766355015554,74.00017502406564,61.28092612734229,,303.7118100000001,67936.62924719196,False,,,,,,234.43588229826,0,0,0,0,0,0,0,0.001953332716254641,1
2026-04-01 04:00:00,68170.67,68260.0,68005.33,68075.22,202.98702,,,67982.56876881175,-8.062919670075644,-32.93128924288013,24.86836957280449,67.47926759027641,45.9497382346965,62.06728425158478,65.53442765046867,,100.72479000000013,67947.25672080838,False,,,,,,235.88117641981273,0,0,0,0,0,0,0,0.00479337415288561,1
2026-04-01 04:15:00,68075.22,68230.71,68044.72,68157.76,289.45581,,,67999.25364797252,6.64445872248325,-25.016139649807457,31.660598372290707,64.01983323581817,49.41878077965018,72.38620310292605,69.48455412619215,,390.18060000000014,67962.81359867369,False,,,,,,232.31752096125504,0,0,0,0,0,0,0,0.006282630180334703,1
2026-04-01 04:30:00,68157.75,68276.28,68108.6,68226.91,63.52096,,,68020.93520530847,23.607852520392044,-15.291341215767558,38.8991937361596,60.521610211060036,52.18742024226897,92.92216822215597,75.79188519222227,,453.70156000000014,67966.91802886155,False,,,,,,227.70055517830775,0,0,0,0,0,0,0,0.0041180232257329585,1
2026-04-01 04:45:00,68226.91,68476.26,68207.34,68303.83,155.91356,,,68047.87756670767,42.76529378631676,-3.6800142153506936,46.445308001667456,56.25068779134764,55.12959760771511,80.78795779434279,82.03210970647494,133.65028444411138,609.6151200000002,67981.44565791574,False,68476.26,67578.75,68013.739,68428.8184061711,67598.6595938289,230.64480123699994,0,0,1,0,0,0,1,0.002228132741604716,1
2026-04-01 05:00:00,68303.83,68423.34,68150.0,68401.53,144.57109,,,68081.55875083075,65.08106350991875,10.072201329703196,55.00886218021555,52.472966567712376,58.61319935525441,91.67363037737782,88.4612521312922,120.83083651042217,754.1862100000002,67993.76241329456,False,68476.26,67578.75,68031.51550000001,68481.40504136602,67581.625958634,233.6944582914997,0,0,0,0,0,0,1,0.003632374889860124,1
2026-04-01 05:15:00,68401.53,68755.51,68355.14,68585.97,403.46195,,,68129.5979174183,96.53642652972485,27.365046369707528,69.17138016001732,49.977308625561264,64.25512716660187,85.59264420952493,86.0180774604152,179.26467947426383,1157.6481600000002,68045.77231784428,True,68755.51,67578.75,68060.814,68573.93886857847,67547.68913142153,245.59985412782083,0,0,0,0,0,0,1,0.003992070098301381,1
2026-04-01 05:30:00,68585.98,68649.54,68476.04,68507.87,163.45608,,,68165.62383004512,113.85061206911632,44.66215950958929,69.18845255952704,47.659911964992375,60.494484623470136,78.95577687888775,85.40735048859683,147.81075152685997,994.1920800000003,68063.49746078778,False,68755.51,67578.75,68082.9075,68633.64501294345,67532.16998705655,240.4498645472622,0,0,0,0,0,0,0,0.01023969946810488,1
2026-04-01 05:45:00,68507.87,68559.95,68440.77,68456.02,105.99208,,,68193.28060813606,121.98223194108868,60.12617399588917,61.85605794519952,45.30411587051522,58.06480157418352,74.54961079574493,79.69934396138586,119.04629055323481,888.2000000000003,68073.00602513595,False,68755.51,67578.75,68089.171,68654.43451432526,67523.90748567475,231.7877313653144,0,0,0,0,0,0,0,0.009448840291913063,1
2026-04-01 06:00:00,68456.01,68699.66,68456.01,68649.99,144.04463,,,68236.77674069453,142.4364385992667,76.58822691656468,65.84821168270201,43.688803725106176,63.90527518795279,90.84099332517513,81.44879366660261,138.7814887859358,1032.2446300000004,68088.71696716084,False,68755.51,67578.75,68108.3835,68722.89099279913,67493.87600720086,232.63503626779254,0,0,0,1,0,1,0,0.00771580593092569,1
2026-04-01 06:15:00,68650.0,68882.36,68609.67,68859.77,270.34159,,,68296.10943205695,173.57319380326953,95.98522029390566,77.58797350936388,42.83378129847488,68.94308607825225,98.13838115801127,87.8429950929771,160.97341640788878,1302.5862200000004,68125.42984477391,False,68882.36,67578.75,68149.072,68848.13472883504,67450.00927116496,235.49610510580754,0,0,0,0,0,0,0,0.0005368882295133659,0
2026-04-01 06:30:00,68859.77,69226.79,68800.0,69209.37,512.63173,,,68383.08662900391,223.87836447529844,121.56384913018422,102.31451534511422,42.9746056525402,75.16420173736918,98.66824662665812,95.88254036994817,188.7268923954127,1815.2179500000002,68212.1998685142,True,69226.79,67578.75,68211.64,69049.01728250957,67374.26271749043,249.15995474110653,0,0,0,0,0,0,1,-0.004571635314697953,-1
2026-04-01 06:45:00,69209.37,69236.78,69025.0,69102.85,314.27483,,,68451.63552147974,252.24260515025526,147.69960033419844,104.54300481605682,43.12883272242771,70.52846438170565,89.83869988771254,95.54844255746065,166.6402546507554,1500.9431200000001,68260.26102856352,False,69236.78,67578.75,68277.646,69178.38943835694,67376.90256164304,246.48995797388457,0,0,0,0,0,0,0,-0.005945485605875933,-1
2026-04-01 07:00:00,69102.8,69310.0,69102.8,69179.68,274.63679,,,68520.97309086262,277.7196301218064,173.70360629172004,104.01602383008637,43.447868046201656,71.87578969264756,90.01126721699686,92.8394045771225,155.59495447274628,1775.5799100000002,68301.63750799182,False,69310.0,67578.75,68344.26800000001,69306.01041194327,67382.52558805676,243.68353240432117,0,0,0,0,0,0,0,-0.009415626091360818,-1
2026-04-01 07:15:00,69179.68,69184.09,68855.84,68896.74,403.16359,,,68556.76041554238,271.944653901548,193.35181581368565,78.59283808786236,42.26683343098376,60.84422177445577,68.32455716771327,82.72484142414089,105.3970337180556,1372.4163200000003,68342.85752494058,True,69310.0,67578.75,68407.13450000001,69338.78406051021,67475.48493948982,249.72399437544107,0,0,0,0,1,-1,0,-0.0022649838003946376,-1
2026-04-01 07:30:00,68896.74,68991.59,68851.42,68892.97,467.74036,,,68588.78037596692,264.02027476714284,207.4855076043771,56.534767162765746,41.145740599816556,60.71051598203124,67.0404969650987,75.12544044993628,85.84500984084407,904.6759600000003,68380.39497175356,True,69310.0,67603.42,68468.6155,69354.77626425448,67582.45473574552,241.89870906290943,1,0,0,0,0,0,0,-0.0016505312515922022,-1
2026-04-01 07:45:00,68892.97,68920.61,68667.02,68692.0,392.05426,,,68598.61081635102,238.77114268443256,213.74263462038817,25.028508064044388,39.128733643494975,53.909542332696745,48.56001331779566,61.30835581686921,51.03855756345335,512.6217000000003,68400.27477657414,False,69310.0,67668.9,68519.771,69326.07332430838,67713.4686756916,242.73380127270138,0,0,0,0,0,0,0,-0.00031794095382275955,0
2026-04-01 08:00:00,68692.0,68771.36,68513.82,68528.31,404.02443,,,68591.91550050807,203.21012874288135,211.6361334448868,-8.426004702005457,36.545447793661914,49.08625972801667,32.61293103448256,49.40448043912564,12.876839010959264,108.59727000000026,68410.73522015898,False,69310.0,67918.74,68546.679,69313.51529392449,67779.84270607552,243.79138689607942,0,0,0,0,0,0,0,-0.0005212444316808895,0
2026-04-01 08:15:00,68528.3,68749.99,68389.21,68740.69,546.51628,,,68606.08450045968,189.9751448429015,207.30393572448975,-17.328790881588247,34.25021677002353,54.7438422179886,50.92155172413813,44.03149869213879,11.328716076776722,655.1135500000003,68424.72438188898,True,69310.0,67918.74,68585.05600000001,69306.52072426137,67863.59127573865,252.14771640350224,0,0,0,1,0,1,0,-0.002752954618290948,-1
2026-04-01 08:30:00,68740.68,68851.35,68718.27,68779.26,159.7915,,,68622.5774051778,180.51770566379128,201.94668971235006,-21.42898404855879,31.928937685446396,55.70646674463416,44.4169825943065,42.65048845097573,41.47952852320116,814.9050500000003,68431.38505375055,False,69310.0,68005.33,68620.8705,69303.26824459647,67938.47275540353,243.64287951753795,0,0,0,0,0,0,0,-0.004342442765449928,-1
2026-04-01 08:45:00,68779.26,68790.4,68552.02,68670.16,168.69182,,,68627.10908087515,162.34771535919572,194.0268948417192,-31.679179482523494,30.20951081165285,52.316629882523756,30.511843091258488,41.95012580323437,7.684814895567963,646.2132300000003,68435.99512560808,False,69310.0,68005.33,68645.845,69294.59946499616,67997.09053500384,243.2669595519988,0,0,0,0,1,-1,0,-0.00038095149334160805,0
2026-04-01 09:00:00,68670.15,68733.78,68454.81,68492.59,140.74988,,,68614.29773983941,132.09672335007053,181.6408605433895,-49.54413719331896,28.98232572781951,47.274336050505674,11.227315674582785,28.718713786715924,-29.357111009413202,505.46335000000033,68437.96163263283,False,69310.0,68044.72,68666.7135,69262.90412808963,68070.52287191036,245.81717672685613,0,0,0,0,0,0,0,0.00024338399234125063,0
2026-04-01 09:15:00,68493.28,68563.97,68390.25,68551.45,128.29208,,,68608.31224080709,111.58581253551529,167.62985094181465,-56.044038406299364,28.082560043500006,49.02803527642606,17.619652689537443,19.786270485126238,-55.396457451540456,633.7554300000004,68438.86969090883,False,69310.0,68108.6,68686.398,69236.01182180565,68136.78417819436,240.66737838922364,0,0,0,0,0,0,0,-0.00044185790380790735,0
2026-04-01 09:30:00,68551.45,68620.51,68402.26,68480.59,137.24747,,,68596.14821787308,88.59172785133705,151.82222632371915,-63.230498472382095,26.95508117943731,47.001248684476096,9.924086925356567,12.923685096492264,-65.04321214411405,496.50796000000037,68439.801477149,False,69310.0,68150.0,68699.08200000001,69214.70486522309,68183.45913477693,239.06613707570767,0,0,0,0,1,-1,0,0.00025175016745637713,0
2026-04-01 09:45:00,68480.6,68700.0,68480.6,68644.0,74.15928,,,68600.70553045659,82.6023825534794,137.9782575696712,-55.3758750161918,25.503124061630174,51.93579738807519,27.670804417944957,18.40484801094632,-36.091168369495286,570.6672400000003,68441.15254080735,False,69310.0,68150.0,68716.0905,69198.16759859341,68234.0134014066,237.66212728458595,0,0,0,0,0,0,0,-0.000851494668142827,0
2026-04-01 10:00:00,68644.01,68662.26,68503.71,68509.26,139.3341,,,68591.99643231786,66.22004783232114,123.6266156222012,-57.40656778988006,24.15487816652355,47.96980098998089,13.037717612049349,16.87753631845029,-61.57876850099271,431.3331400000003,68442.89383522682,False,69310.0,68355.14,68721.477,69190.99911373718,68251.95488626281,232.01126104997184,0,0,0,0,0,0,0,0.0014997972536852089,1
2026-04-01 10:15:00,68509.27,68628.56,68489.14,68521.16,260.37447,,,68585.25010543044,53.57952863104583,109.61719822397014,-56.0376695929243,22.97376189318028,48.344975380925206,14.330086121699628,18.34620271723131,-65.55105167992556,691.7076100000003,68445.68557794346,False,69310.0,68389.21,68718.2365,69192.56640057534,68243.90659942466,225.3975995464023,1,0,0,0,0,0,0,0.0004572310217749731,0
2026-04-01 10:30:00,68521.15,68575.42,68407.08,68497.83,244.75727,,,68576.92438110373,41.20431240632024,95.93462106044016,-54.73030865411992,22.27631664100177,47.62000609672117,13.664955716585736,13.677586483444903,-83.48815303814446,446.95034000000027,68446.86774941042,False,69310.0,68389.21,68717.7345,69193.02210934697,68242.44689065304,221.32205672165904,0,0,0,0,0,0,0,0.001613481770152525,1
2026-04-01 10:45:00,68497.82,68659.09,68433.03,68585.55,330.342,,,68577.74586861765,38.036672202841146,84.35503128892036,-46.31835908607921,21.124851317482523,50.61848658125154,32.5940436269464,20.19636182174392,-61.41059748327441,777.2923400000002,68450.50009481674,False,69310.0,68389.21,68724.211,69187.87066229305,68260.55133770694,221.66048124154037,0,0,0,1,0,1,0,0.001851264588532242,1
2026-04-01 11:00:00,68585.55,68668.18,68506.57,68612.01,175.29174,,,68581.00911922549,37.2322056935227,74.93046616984083,-37.698260476318126,20.000758370846594,51.52000427756882,41.926985321789765,29.395328221773966,-47.568473148446294,952.5840800000002,68452.94707373343,False,69310.0,68389.21,68722.312,69187.55998709802,68257.06401290199,217.37116115285792,0,0,0,0,0,0,0,-0.0005520899329430895,0
2026-04-01 11:15:00,68612.02,68652.23,68505.91,68552.49,240.86313,,,68578.2930126326,31.4295928364445,66.23029150316157,-34.80069866671707,18.96077985328352,49.33803094062269,35.33128489202385,36.617437946920006,-52.61863061458105,711.7209500000001,68455.60304191292,False,69310.0,68389.21,68706.948,69173.37637440076,68240.51962559925,212.29607821336754,0,0,0,0,1,-1,0,-0.00040786264656478277,0
2026-04-01 11:30:00,68552.49,68634.0,68534.7,68608.35,230.14782,,,68581.15558285806,30.98128255996562,59.18048971452238,-28.19920715455676,17.99508551554638,51.41760853772547,47.418531181027326,41.558933798280314,-38.044494541848835,941.8687700000002,68458.49983575207,False,69310.0,68389.21,68676.897,69080.20457039864,68273.58942960136,204.22492976955579,0,0,0,0,0,0,0,0.0008356125748540943,0
2026-04-01 11:45:00,68608.36,68736.15,68595.1,68712.52,106.26712,,,68593.66647972872,38.58683681560797,55.0617591347395,-16.474922319131537,17.015192668120452,55.11755931684032,69.8915636521362,50.880459908395785,7.457743402896534,1048.1358900000002,68460.65755885029,False,69310.0,68389.21,68657.3805,69008.2698654083,68306.49113459169,199.71243478601525,0,0,0,0,0,0,0,-0.004641366667966773,-1
2026-04-01 12:00:00,68712.52,68723.22,68476.82,68574.13,346.38067,,,68591.80586261171,33.06621024306514,50.662649356404636,-17.596439113339493,16.262106231564587,49.70206371069072,45.95276771210979,54.42095418175777,-27.59662127217097,701.7552200000002,68464.65887357447,False,69184.09,68389.21,68627.103,68878.68127494652,68375.52472505349,203.04726087272803,0,0,0,0,1,-1,0,-0.0020701684439891066,-1
2026-04-01 12:15:00,68574.14,68717.72,68513.58,68524.53,216.78737,68405.8884,,68585.39863760107,24.407414948407677,45.41160247480525,-21.004187526397573,15.562811683334141,47.88605091945803,38.820468343452184,51.55493323589939,-24.036667338035762,484.9678500000002,68466.9259725443,False,68991.59,68389.21,68608.4925,68829.26879991704,68387.71620008294,203.12531366753313,0,0,1,0,0,0,0,0.0004573544685384512,0
2026-04-01 12:30:00,68524.53,68748.88,68248.3,68665.68,403.89518,68418.282,,68593.04448163907,28.60514040190901,42.05031006022601,-13.445169658316999,16.325940265018897,53.13396355735327,83.37928003515695,56.050838696906304,-46.45100323260046,888.8630300000002,68469.881682984,False,68920.61,68248.3,68597.128,68775.59235841663,68418.66364158336,224.3720769769952,0,0,0,1,0,1,0,-0.00802045505119875,-1
2026-04-01 12:45:00,68666.15,68786.0,68351.11,68393.6,398.16235,68426.15400000001,,68574.04976910201,9.863584670005366,35.61296498218188,-25.749380312176513,16.756123650476145,43.947170196364794,27.022503254603627,49.74075054440425,-89.81605934415725,490.7006800000002,68471.1842069507,False,68851.35,68248.3,68582.208,68776.4710212226,68387.94497877739,239.40907147863837,0,0,0,0,1,-1,0,-0.004057835820895472,-1
2026-04-01 13:00:00,68393.6,68443.34,68149.84,68432.17,259.83677,68433.4774,,68560.53741013992,-1.8555667970940704,28.11925862632669,-29.97482542342076,18.00284567389174,45.38866225020697,44.38034456740446,51.59404261905501,-218.73364428108317,750.5374500000003,68468.51480819241,False,68851.35,68149.84,68577.401,68781.77441405998,68373.02758594001,243.27270923016422,0,1,0,0,0,0,0,-0.002462438353189711,-1
2026-04-01 13:15:00,68432.17,68598.0,68431.54,68555.87,125.71901,68437.9798,,68560.0928948885,-1.148285846269573,22.26574973180744,-23.414035578077012,18.08468840403181,49.843639300545924,63.825138329979346,45.0759953839958,-36.577451037214196,876.2564600000003,68469.1073106514,False,68851.35,68149.84,68568.16,68757.61500985113,68378.70499014888,237.78608714229583,0,0,0,0,0,0,0,-0.0005636278848185627,0
2026-04-01 13:30:00,68555.88,68681.25,67918.83,68114.95,438.38934,68434.96399999999,,68517.69833347054,-35.75416788371513,10.661766208702925,-46.415934092418055,19.812623033352768,37.95762039389861,22.616096036532138,43.60719297797197,-250.9537706303907,437.8671200000003,68461.41996393207,True,68790.4,67918.83,68534.9445,68790.10736188032,68279.78163811968,275.2599380607031,0,0,0,0,1,-1,0,0.004304635032397641,1
2026-04-01 13:45:00,68114.94,68293.26,67935.82,68116.07,208.1248,68436.3654,,68479.44801599716,-62.370238791860174,-3.9446347914096958,-58.42560400045048,21.41713376057937,37.99806632276546,22.74525179607293,36.39549538752813,-248.32352279757424,645.9919200000003,68456.02736828831,False,68786.0,67918.83,68507.24,68815.4044256251,68199.0755743749,281.12994248493777,1,0,0,0,0,0,0,0.007009799596482846,1
2026-04-01 14:00:00,68116.06,68287.78,68059.38,68263.66,176.98476,68442.47839999999,,68458.89677637839,-70.73895259406709,-17.303498351941172,-53.435454242125914,22.907036578718362,43.24841289621396,39.764982644695095,28.37544349243338,-162.22393369184445,822.9766800000002,68452.72912602378,False,68786.0,67918.83,68495.7935,68822.68681414457,68168.90018585543,277.36351802172754,0,0,0,0,0,0,0,0.0033038076188707244,1
2026-04-01 14:15:00,68263.65,68520.0,68232.35,68517.23,253.05288,68457.1684,,68464.45232148521,-56.26168901922938,-25.095136485398815,-31.166552533830565,22.875106699538396,50.93571323449434,69.00607723975638,43.838770560174794,-37.079008303724656,1076.0295600000002,68452.18744600192,False,68786.0,67918.83,68494.08249999999,68820.1063000915,68168.05869990848,278.09826673446094,0,0,0,0,0,0,1,0.003342516911439608,1
2026-04-01 14:30:00,68517.22,68641.82,68256.3,68408.16,280.03871,68468.3868,,68459.09114801043,-52.97868548886618,-30.67184628609229,-22.306839202773887,22.207406223187654,47.92838547589707,56.42838197815915,55.0664806208702,-28.364930052193667,795.9908500000001,68451.85404324687,False,68786.0,67918.83,68490.461,68818.7173294869,68162.20467051309,285.77124768199974,0,0,0,0,0,0,0,0.005088866591353991,1
2026-04-01 14:45:00,68408.17,68690.98,68357.93,68593.55,195.09445,68487.4696,,68471.89675296181,-35.01384015324584,-31.540245059523002,-3.4735950937228353,21.338234304939157,53.007126288515366,77.80711971124491,67.74719297638681,35.90109901086775,991.0853000000002,68453.1612092443,False,68786.0,67918.83,68487.9385,68811.97517500487,68163.90182499513,289.148301419,0,0,0,0,0,0,0,0.0047376174582012265,1
2026-04-01 15:00:00,68593.56,68675.22,68462.4,68489.19,205.31973,68503.9864,,68473.54372887021,-28.86481500248192,-31.005159048114784,2.1403440456328653,20.53114609513698,50.04793127695425,65.77257054556797,66.66935741165733,33.5109321057682,785.7655700000003,68454.42486321306,False,68786.0,67918.83,68486.935,68810.81792611894,68163.05207388106,283.69627988907195,0,0,0,0,0,0,0,0.0026669902213765084,1
2026-04-01 15:15:00,68489.19,68899.0,68428.94,68746.25,231.62431,68525.5336,,68499.5157546921,-3.212048117959057,-25.44653686208364,22.234488744124583,19.44460890396143,56.49113930488306,84.41596865849799,75.99855297177028,108.52240940832445,1017.3898800000003,68458.15620441017,False,68899.0,67918.83,68498.18950000001,68842.10361256271,68154.2753874373,297.0079741827095,0,0,0,1,0,1,0,0.0018306453079259821,1
2026-04-01 15:30:00,68746.24,68878.21,68668.72,68756.28,116.45796,68540.8562,,68523.96949234046,17.722992012277246,-16.812631087211464,34.53562309948871,18.435681512155565,56.725686355487106,85.43926053643742,78.54259991350112,132.06070266512114,1133.8478400000004,68460.58786054583,False,68899.0,67918.83,68511.112,68873.87511299714,68148.34888700285,290.75669031251635,1,0,0,0,0,0,0,0.002638013574905562,1
2026-04-01 15:45:00,68756.28,68965.0,68756.27,68918.52,235.98157,68559.7636,,68561.54573116518,46.865339783689706,-4.077036913031231,50.942376696720935,17.89831588328899,60.440560324986855,95.55712742670923,88.47078554054819,161.04633317969106,1369.8294100000003,68467.15760042096,False,68965.0,67918.83,68527.7605,68932.98504419716,68122.53595580284,284.8976410044792,0,0,0,0,0,0,1,-0.0014826203464614052,-1
2026-04-01 16:00:00,68918.52,68929.97,68645.04,68671.85,173.94495,68571.9412,,68572.05089962564,49.486206672590924,6.6356118040932,42.85059486849772,16.80211798970562,52.99207598382276,71.97874150472728,84.32504315595797,95.81361399230391,1195.8844600000002,68470.37467587682,False,68965.0,67918.83,68530.7525,68939.46490378176,68122.04009621825,284.8999523613027,0,0,0,0,1,-1,0,0.0010987034716554156,0
2026-04-01 16:15:00,68671.85,68935.59,68610.0,68872.1,207.75015,68585.96979999999,,68600.6270044232,66.95000601092761,18.698490645460083,48.251515365467526,15.602377157325302,57.56414956917706,91.11999005897758,86.21861966347136,109.83520713195034,1403.6346100000003,68474.88799177294,False,68965.0,67918.83,68546.73300000001,68983.08287338604,68110.38312661398,287.8063843354952,0,0,0,0,0,0,0,-0.004996653216614577,-1
2026-04-01 16:30:00,68872.09,68986.66,68714.93,68937.66,246.03118,68603.21860000001,,68632.72538495432,85.09936439838202,31.978665396044473,53.120699002337545,14.756570007454727,58.97111353020383,95.41125460045139,86.16999538805207,125.8483019696417,1649.6657900000002,68481.23642656957,False,68986.66,67918.83,68563.1985,69032.9152719637,68093.48172803629,286.65807116867484,0,1,0,0,0,0,0,-0.007421487761551715,-1
2026-04-01 16:45:00,68937.65,68951.02,68810.0,68816.34,77.43717,68616.3902,,68650.21249114914,88.67120513615373,43.31717334406633,45.3540317920874,13.971177654003478,55.31617288459691,84.04989558262956,90.1937134140195,109.89717505254673,1572.2286200000003,68483.09225937333,False,68986.66,67918.83,68568.3895,69047.2600015355,68089.51899846451,276.2553517994841,0,0,0,0,0,0,0,-0.00798821907703895,-1
2026-04-01 17:00:00,68816.35,69171.77,68726.52,68747.3,242.86555,68626.798,,68659.45892056351,84.95169340494613,51.64407735624229,33.307616048703835,14.333727525361711,53.291961917762215,65.65637768518127,81.70584262275406,107.67077066672512,1329.3630700000003,68489.14124571058,False,69171.77,67918.83,68577.04800000001,69062.57151953853,68091.52448046149,288.326398099521,0,0,1,0,0,0,0,-0.009618850485764607,-1
2026-04-01 17:15:00,68747.31,68793.56,68492.15,68527.97,208.47851,68631.28080000001,,68646.93616622413,63.57302531461755,54.02986694791735,9.543158366700204,13.363482948118621,47.36244028096207,42.124614568631216,63.943629278814,9.388838033213784,1120.8845600000004,68490.62482970911,False,69171.77,67918.83,68577.22,69062.66761464882,68091.77238535119,289.26094109241257,0,0,0,0,0,0,0,-0.0063970959595038845,-1
2026-04-01 17:30:00,68527.97,68540.89,68298.87,68426.04,154.39426,68631.771,,68625.89843610754,37.967709570759325,50.81743547248575,-12.849725901726423,13.219669382777466,44.864132760329774,20.618040918863567,42.79967772422534,-52.195749983735105,966.4903000000004,68489.9770997884,False,69171.77,67918.83,68565.238,69053.31498713669,68077.1610128633,285.8865881572405,0,0,0,0,0,0,0,-0.0029821980053207353,-1
2026-04-01 17:45:00,68426.04,68439.54,68247.17,68266.62,163.13731,68625.384,,68591.68144219254,4.756619348961976,41.605272247780995,-36.84865289881902,13.297876780550475,41.2033820618589,2.1036123729176905,21.615422620137476,-83.0068291987289,803.3529900000003,68488.27830203772,False,69171.77,67918.83,68558.889,69059.5092156229,68058.2687843771,279.20683186029447,0,0,0,0,0,0,0,-0.002663966664820938,-1
