timestamp,open,high,low,close,volume,sma_50,sma_200,ema_20,macd,macd_signal,macd_hist,adx,rsi,stoch_k,stoch_d,cci,obv,vwap,volume_spike,resistance,support,bb_mid,bb_upper,bb_lower,atr,pattern_doji,pattern_hammer,pattern_shooting_star,pattern_bullish_engulfing,pattern_bearish_engulfing,pattern_engulfing,pattern_three_soldiers,returns_2_candles,LABEL,price_momentum_1,price_momentum_5,price_momentum_20,volatility_20_pct,atr_ratio,sma_cross,ema_above_sma,macd_positive,price_above_200sma,rsi_oversold,rsi_overbought,stoch_oversold,volume_spike_ratio,obv_trending,distance_to_support_pct,distance_to_resistance_pct,price_in_upper_third,vwap_distance_pct,bb_position_pct
2026-04-01 02:30:00,67639.42,67725.34,67578.75,67663.35,173.89292,,,67958.8551359272,-72.4560617456591,-22.28666345458192,-50.16939829107719,87.11696785242316,22.87391529066953,,,,-405.77230999999983,67942.97554562739,False,,,,,,247.73807087981663,0,0,0,0,0,0,0,0.004829793381498,1,0.03539356715265285,-0.5623401816418183,,,0.36613332162805506,0,0,0,0,1,0,0,0.0,1,,,0,-0.41155916911468743,
2026-04-01 02:45:00,67663.35,67743.87,67603.42,67668.89,280.66848,,,67931.23940869603,-86.00999749021139,-35.031330261707815,-50.978667228503575,86.09613087888782,23.256648952074457,,,,-125.10382999999985,67913.9940511828,False,,,,,,240.0746372455438,1,0,0,0,0,0,0,0.0044963054662192,1,0.008187593431285833,-0.4254391792814394,,,0.3547784472976338,0,0,0,0,1,0,0,0.0,1,,,0,-0.36090360257428333,
2026-04-01 03:00:00,67668.9,68118.67,67668.9,67990.15,158.99033,,,67936.84994120117,-70.0214286577102,-42.02934994090829,-27.992078716801917,82.41461181770755,41.4129884377099,,,,33.886500000000154,67914.6746950199,False,,,,,,255.0535917280049,0,0,0,0,0,0,1,0.0010710374958726,1,0.4747528738833884,0.30600714960875575,,,0.37513315050489654,0,0,0,0,0,0,0,0.0,1,,,0,0.11113254288417791,
2026-04-01 03:15:00,67990.16,68027.22,67931.22,67973.15,61.56475,,,67940.3070896582,-58.052932522201445,-45.234066457166925,-12.81886606503452,78.99605840375445,40.86207307727142,49.30677968220561,,,-27.67824999999984,67916.02802297541,False,,,,,,243.69262089029027,0,0,0,0,0,0,0,0.002905853267062,1,-0.02500362184816307,0.1855786617112054,,,0.3585130612459336,0,0,0,0,0,0,0,0.0,0,,,0,0.08410676932587521,
2026-04-01 03:30:00,67973.14,68083.88,67918.74,68062.97,113.59878,,,67951.98927159552,-40.84920554966084,-44.35709427566572,3.5078887260048788,75.46249150852579,45.02342818695358,60.53582367575561,,,85.92053000000016,67920.09277532445,False,,,,,,238.08171939812664,0,0,0,1,0,1,0,0.0001799803916873,0,0.13214041132418863,0.6262029784115386,,,0.3497962539661825,0,0,0,0,0,0,0,0.0,1,,,0,0.2103607619444566,
2026-04-01 03:45:00,68062.97,68250.0,68062.96,68170.67,217.79128,,,67972.81600763404,-18.31353107774339,-39.14838163608125,20.834850558337862,71.20481227969297,49.602766355015554,74.00017502406564,61.28092612734229,,303.7118100000001,67936.62924719196,False,,,,,,234.43588229826,0,0,0,0,0,0,0,-0.0001893776311718,0,0.1582358219160751,0.749770739994382,,,0.3438955232481359,0,0,0,0,0,0,0,0.0,1,,,0,0.3444986237931627,
2026-04-01 04:00:00,68170.67,68260.0,68005.33,68075.22,202.98702,,,67982.56876881175,-8.062919670075644,-32.93128924288013,24.86836957280449,67.47926759027641,45.9497382346965,62.06728425158478,65.53442765046867,,100.72479000000013,67947.25672080838,False,,,,,,235.88117641981276,0,0,0,0,0,0,0,0.0022282704337937,1,-0.14001622691987015,0.6004679550676961,,,0.34650079194722067,0,0,0,0,0,0,0,0.0,0,,,0,0.18832736650048593,
2026-04-01 04:15:00,68075.22,68230.71,68044.72,68157.76,289.45581,,,67999.25364797252,6.64445872248325,-25.016139649807457,31.660598372290707,64.01983323581817,49.41878077965018,72.38620310292605,69.48455412619215,,390.18060000000014,67962.81359867369,False,,,,,,232.31752096125504,0,0,0,0,0,0,0,0.002143116205697,1,0.12124823100092552,0.24652100341004957,,,0.34085263506496555,0,0,1,0,0,0,0,0.0,1,,,0,0.28684274679603666,
2026-04-01 04:30:00,68157.75,68276.28,68108.6,68226.91,63.52096,,,68020.93520530847,23.607852520392044,-15.291341215767558,38.8991937361596,60.52161021106004,52.18742024226897,92.92216822215596,75.79188519222227,,453.70156000000014,67966.91802886155,False,,,,,,227.70055517830772,0,0,0,0,0,0,0,0.0025594006822233,1,0.10145579901688073,0.3733238786197246,,,0.33374009636125646,0,0,1,0,0,0,0,0.0,1,,,0,0.38252723336381683,
2026-04-01 04:45:00,68226.91,68476.26,68207.34,68303.83,155.91356,,,68047.87756670767,42.76529378631676,-3.6800142153506936,46.445308001667456,56.25068779134764,55.12959760771511,80.78795779434279,82.03210970647494,133.65028444411138,609.6151200000002,67981.44565791574,False,68476.26,67578.75,68013.739,68428.8184061711,67598.6595938289,230.64480123699997,0,0,1,0,0,0,1,0.0041306614870644,1,0.11274143882522569,0.3538781807493896,,0.3038478268137469,0.3376747705611822,0,0,1,0,0,0,0,0.8021322019660412,1,1.07294082829292,0.2518098973279105,1,0.47422401651548596,84.94403669359806
2026-04-01 05:00:00,68303.83,68423.34,68150.0,68401.53,144.57109,,,68081.55875083075,65.08106350991875,10.072201329703196,55.00886218021555,52.472966567712376,58.61319935525441,91.67363037737782,88.4612521312922,120.83083651042216,754.1862100000002,67993.76241329456,False,68476.26,67578.75,68031.51550000001,68481.40504136602,67581.625958634,233.6944582914997,0,0,0,0,0,0,1,0.0015546435876507,1,0.14303736701148928,0.33865003820559014,0.522484789701072,0.328859267742994,0.34165092256196566,0,0,1,0,0,0,0,0.7400347176912586,1,1.217512901614781,0.10913271256344306,1,0.599713226967575,91.1228163780502
2026-04-01 05:15:00,68401.53,68755.51,68355.14,68585.97,403.46195,,,68129.5979174183,96.53642652972484,27.365046369707528,69.17138016001732,49.977308625561264,64.25512716660187,85.59264420952493,86.0180774604152,179.26467947426383,1157.6481600000002,68045.77231784428,True,68755.51,67578.75,68060.814,68573.93886857847,67547.68913142153,245.59985412782083,0,0,0,0,0,0,1,-0.001894702371345,-1,0.26964309131682906,0.7502730068297936,0.8617205882353041,0.37407422289024095,0.3580905163662784,0,0,1,0,0,0,0,1.9622647028207367,1,1.4904389323566967,0.24658387378697885,1,0.79387398181394,101.17233953743718
2026-04-01 05:30:00,68585.98,68649.54,68476.04,68507.87,163.45608,,,68165.62383004512,113.85061206911632,44.66215950958929,69.18845255952704,47.659911964992375,60.494484623470136,78.95577687888775,85.40735048859683,147.81075152685997,994.1920800000004,68063.49746078778,False,68755.51,67578.75,68082.9075,68633.64501294345,67532.16998705655,240.4498645472622,0,0,0,0,0,0,0,0.002074506184472,1,-0.11387168541905357,0.5136759189269036,0.6491787382834291,0.40195200415912075,0.35098137563941517,0,0,1,0,0,0,0,0.7812477125337128,0,1.3748700590052276,0.36017476999297865,1,0.6528793785071398,88.58121972922775
2026-04-01 05:45:00,68507.87,68559.95,68440.77,68456.02,105.99208,,,68193.28060813606,121.98223194108868,60.12617399588917,61.85605794519952,45.30411587051522,58.06480157418352,74.54961079574493,79.69934396138586,119.0462905532348,888.2000000000003,68073.00602513595,False,68755.51,67578.75,68089.171,68654.43451432526,67523.90748567475,231.7877313653144,0,0,0,0,0,0,0,0.005897947324428,1,-0.07568473519902197,0.3358059158768967,0.18332888194554364,0.4128661835184565,0.3385936421154989,0,0,1,0,0,0,0,0.5093123697639611,0,1.2981447570427156,0.43558690787107934,1,0.5626517723084279,82.44937898016492
2026-04-01 06:00:00,68456.01,68699.66,68456.01,68649.99,144.04463,,,68236.77674069453,142.4364385992667,76.58822691656468,65.84821168270201,43.688803725106176,63.90527518795279,90.84099332517512,81.44879366660261,138.7814887859358,1032.2446300000004,68088.71696716084,False,68755.51,67578.75,68108.3835,68722.89099279913,67493.87600720086,232.63503626779251,0,0,0,1,0,1,0,0.0081482896064513,1,0.283349806196731,0.5067944213377196,0.5628738515102816,0.4475656098414176,0.3388711874070084,0,0,1,0,0,0,0,0.6965479568576494,1,1.5851728538926886,0.15347133633361099,1,0.8243260525967385,94.06833979622789
2026-04-01 06:15:00,68650.0,68882.36,68609.67,68859.77,270.34159,,,68296.10943205695,173.57319380326953,95.98522029390566,77.58797350936388,42.83378129847488,68.94308607825225,98.13838115801128,87.8429950929771,160.97341640788878,1302.5862200000004,68125.42984477391,False,68882.36,67578.75,68149.072,68848.13472883504,67450.00927116496,235.49610510580757,0,0,0,0,0,0,0,0.0035300727841525,1,0.305579068547579,0.6699265352690276,1.1959115892190564,0.5075987974074214,0.34199374337992644,0,0,1,0,0,0,0,1.2784740328868889,1,1.895595878882051,0.0327950436076762,1,1.0779237017649796,100.83220508582662
2026-04-01 06:30:00,68859.77,69226.79,68800.0,69209.37,512.63173,,,68383.08662900391,223.87836447529844,121.56384913018422,102.31451534511422,42.9746056525402,75.16420173736918,98.66824662665812,95.88254036994816,188.7268923954127,1815.21795,68212.1998685142,True,69226.79,67578.75,68211.64,69049.01728250957,67374.26271749043,249.15995474110653,0,0,0,0,0,0,1,-0.0004289881557945,0,0.5076984718362931,0.9089322495548169,1.8413723415385386,0.6049594747861217,0.36000899118299523,0,0,1,0,0,1,0,2.3245534754074813,1,2.4129182620276275,0.025163668573970073,1,1.4618647887151233,109.57469953148617
2026-04-01 06:45:00,69209.37,69236.78,69025.0,69102.85,314.27483,,,68451.63552147974,252.2426051502553,147.69960033419844,104.54300481605682,43.12883272242771,70.52846438170565,89.83869988771254,95.54844255746065,166.6402546507554,1500.94312,68260.26102856352,False,69236.78,67578.75,68277.646,69178.38943835694,67376.90256164304,246.48995797388457,0,0,0,0,0,0,0,-0.0029826555634101,-1,-0.15390979574007035,0.8684841610168359,1.9475757320485787,0.651741164334716,0.35670013316944893,0,0,1,0,0,1,0,1.4166812074441655,0,2.2552947487190953,0.19343764975782093,1,1.2343770134191367,95.80682827427928
2026-04-01 07:00:00,69102.8,69310.0,69102.8,69179.68,274.63679,,,68520.97309086262,277.7196301218064,173.70360629172004,104.01602383008635,43.447868046201656,71.87578969264756,90.01126721699686,92.8394045771225,155.59495447274628,1775.5799100000002,68301.63750799182,False,69310.0,67578.75,68344.26800000001,69306.01041194327,67382.52558805676,243.6835324043212,0,0,0,0,0,0,0,-0.0041444250681701,-1,0.11118210030409692,1.05711667140449,1.963882392268257,0.6951046983328478,0.35224726741193546,0,0,1,0,0,1,0,1.3082171909426759,1,2.368984333092863,0.188024816043871,1,1.2855365171961413,93.43221166216354
2026-04-01 07:15:00,69179.68,69184.09,68855.84,68896.74,403.16359,,,68556.76041554238,271.944653901548,193.35181581368565,78.59283808786236,42.26683343098376,60.84422177445577,68.32455716771327,82.72484142414089,105.3970337180556,1372.4163200000005,68342.85752494058,True,69310.0,67578.75,68407.13450000001,69338.78406051021,67475.48493948982,249.72399437544107,0,0,0,0,1,-1,0,-0.0029716935808574,-1,-0.40899292971575685,0.35943195330399025,1.8588719209703397,0.6761202057674968,0.36246126358872865,0,0,1,0,0,0,0,1.809954515286423,0,1.9503024249486787,0.5962487375559007,1,0.81044676081519,76.2762695735009
2026-04-01 07:30:00,68896.74,68991.59,68851.42,68892.97,467.74036,,,68588.78037596692,264.02027476714284,207.4855076043771,56.53476716276575,41.14574059981656,60.71051598203124,67.0404969650987,75.12544044993628,85.84500984084407,904.6759600000004,68380.39497175356,True,69310.0,67603.42,68468.6155,69354.77626425448,67582.45473574552,241.89870906290943,1,0,0,0,0,0,0,-0.0052931380371611,-1,-0.005471957018576834,0.0482139281034355,1.8172614864620185,0.6431430988201535,0.35112248617371183,0,0,1,0,0,0,0,1.9699284010923597,0,1.9075218383922041,0.6016880680998397,1,0.7495935471828976,73.94342635768835
2026-04-01 07:45:00,68892.97,68920.61,68667.02,68692.0,392.05426,,,68598.61081635102,238.77114268443256,213.74263462038817,25.028508064044388,39.128733643494975,53.909542332696745,48.56001331779566,61.30835581686921,51.03855756345335,512.6217000000003,68400.27477657414,False,69310.0,67668.9,68519.771,69326.07332430838,67713.4686756916,242.73380127270136,0,0,0,0,0,0,0,0.00070881616491,0,-0.291713363497037,-0.7475432878524924,1.5119355437927195,0.5868968179033884,0.35336545925682955,0,0,1,0,0,0,0,1.613328455967188,0,1.5119205425239746,0.8916462270956571,0,0.4264971513327513,60.68017509113206
2026-04-01 08:00:00,68692.0,68771.36,68513.82,68528.31,404.02443,,,68591.91550050807,203.21012874288132,211.6361334448868,-8.426004702005457,36.54544779366192,49.08625972801667,32.61293103448256,49.40448043912564,12.876839010959264,108.59727000000026,68410.73522015898,False,69310.0,67918.74,68546.679,69313.51529392449,67779.84270607552,243.79138689607944,0,0,0,0,0,0,0,0.0036619902052159,1,-0.23829558027136377,-0.8314273579165032,0.7915264196357796,0.5595032869805825,0.35575280770250933,0,0,1,0,0,0,0,1.5827877709231173,0,0.8974989818715606,1.1278170538161916,0,0.17186597902016007,48.80228673671678
2026-04-01 08:15:00,68528.3,68749.99,68389.21,68740.69,546.51628,,,68606.08450045968,189.9751448429015,207.30393572448972,-17.328790881588247,34.25021677002353,54.7438422179886,50.92155172413813,44.03149869213879,11.328716076776722,655.1135500000003,68424.72438188898,True,69310.0,67918.74,68585.05600000001,69306.52072426137,67863.59127573865,252.14771640350224,0,0,0,1,0,1,0,-0.0010260298521879,-1,0.30991571220713166,-0.6345649473949444,1.1291811546176866,0.5247726814070064,0.3668099875103119,0,0,1,0,0,0,0,1.9552735815829518,1,1.210196184440402,0.821396623863797,0,0.4617711228876356,60.785974335705085
2026-04-01 08:30:00,68740.68,68851.35,68718.27,68779.26,159.7915,,,68622.5774051778,180.51770566379128,201.9466897123501,-21.42898404855879,31.9289376854464,55.70646674463416,44.4169825943065,42.65048845097573,41.47952852320116,814.9050500000003,68431.38505375055,False,69310.0,68005.33,68620.8705,69303.26824459647,67938.47275540353,243.64287951753795,0,0,0,0,0,0,0,-0.004167971565847,-1,0.056109416416960656,-0.1705160505417358,1.0523931000953946,0.4960781379419245,0.35423887886775457,0,0,1,0,0,0,0,0.5670014747187048,1,1.138043150441286,0.7657480882989542,0,0.5083558457514796,61.60536514475531
2026-04-01 08:45:00,68779.26,68790.4,68552.02,68670.16,168.69182,,,68627.10908087515,162.34771535919572,194.0268948417192,-31.67917948252349,30.20951081165285,52.31662988252376,30.511843091258488,41.95012580323437,7.684814895567963,646.2132300000003,68435.99512560808,False,69310.0,68005.33,68645.845,69294.59946499616,67997.09053500384,243.2669595519988,0,0,0,0,1,-1,0,-0.0017286984623307,-1,-0.15862339897229072,-0.32341471125427734,0.7327051355076941,0.4723699966595075,0.3542542489372368,0,0,1,0,0,0,0,0.603843412367108,0,0.9776145487419908,0.9231568316260229,0,0.34216624447724164,51.873975541744144
2026-04-01 09:00:00,68670.15,68733.78,68454.81,68492.59,140.74988,,,68614.29773983941,132.09672335007053,181.6408605433895,-49.54413719331896,28.98232572781951,47.27433605050568,11.227315674582783,28.718713786715924,-29.3571110094132,505.46335000000033,68437.96163263283,False,69310.0,68044.72,68666.7135,69262.90412808963,68070.52287191036,245.81717672685613,0,0,0,0,0,0,0,-0.0001752014341989,0,-0.2585839322349126,-0.29029581319514053,0.6131012136280978,0.4352227212386346,0.35889601594399645,0,0,1,0,0,0,1,0.509498764606523,0,0.6581994899824635,1.179353628625023,0,0.07982173352913445,35.396994535292976
2026-04-01 09:15:00,68493.28,68563.97,68390.25,68551.45,128.29208,,,68608.31224080709,111.58581253551527,167.62985094181465,-56.04403840629936,28.082560043500006,49.02803527642606,17.619652689537443,19.78627048512624,-55.396457451540456,633.7554300000004,68438.86969090883,False,69310.0,68108.6,68686.398,69236.01182180565,68136.78417819436,240.66737838922364,0,0,0,0,0,0,0,0.0013500808516815,1,0.08593630347457637,0.03376706648683392,0.5776158136652443,0.40087687554796436,0.35107554747452263,0,0,1,0,0,0,1,0.4783564560591127,1,0.650211573868779,1.0944308180637756,0,0.1644976160471565,37.723380067420806
2026-04-01 09:30:00,68551.45,68620.51,68402.26,68480.59,137.24747,,,68596.14821787308,88.59172785133705,151.82222632371915,-63.230498472382095,26.95508117943731,47.001248684476096,9.924086925356567,12.923685096492264,-65.04321214411405,496.5079600000004,68439.801477149,False,69310.0,68150.0,68699.08200000001,69214.70486522309,68183.45913477693,239.06613707570767,0,0,0,0,1,-1,0,0.0004186587761583,0,-0.10336761658579219,-0.3783785120574201,0.3718180993393938,0.3764737316246003,0.3491005802895502,0,0,1,0,0,0,1,0.5048093679633426,0,0.4850917094644116,1.1966671475977542,0,0.05959766388950913,28.812809251051657
2026-04-01 09:45:00,68480.6,68700.0,68480.6,68644.0,74.15928,,,68600.70553045659,82.6023825534794,137.9782575696712,-55.3758750161918,25.50312406163017,51.93579738807519,27.67080441794496,18.40484801094632,-36.091168369495286,570.6672400000003,68441.15254080735,False,69310.0,68150.0,68716.0905,69198.16759859341,68234.0134014066,237.66212728458595,0,0,0,0,0,0,0,-0.0017895227550841,-1,0.23862236000011805,-0.1966581204857265,0.49802478133362804,0.3511429247956131,0.3462241816977244,0,0,1,0,0,0,0,0.27692857211620503,1,0.7248716067498165,0.9609003029865819,0,0.29638229582955067,42.522928364534465
2026-04-01 10:00:00,68644.01,68662.26,68503.71,68509.26,139.3341,,,68591.99643231786,66.22004783232114,123.6266156222012,-57.40656778988006,24.15487816652355,47.96980098998089,13.037717612049349,16.87753631845029,-61.57876850099271,431.3331400000003,68442.89383522682,False,69310.0,68355.14,68721.477,69190.99911373718,68251.95488626281,232.01126104997184,0,0,0,0,0,0,0,-0.0001668387601908,0,-0.19628809509936174,-0.23430846819055828,0.1574964770524767,0.34267054828586857,0.3386567904104815,0,0,1,0,0,0,1,0.5208162704255673,0,0.22546951114429045,1.1553022651854066,0,0.09696574918785916,27.40074494991807
2026-04-01 10:15:00,68509.27,68628.56,68489.14,68521.16,260.37447,,,68585.25010543044,53.57952863104583,109.61719822397014,-56.0376695929243,22.97376189318028,48.344975380925206,14.330086121699628,18.34620271723131,-65.55105167992556,691.7076100000003,68445.68557794346,False,69310.0,68389.21,68718.2365,69192.56640057534,68243.90659942466,225.3975995464023,1,0,0,0,0,0,0,0.0009397097188663,1,0.017369914665565922,0.04171254145888259,-0.09449454458396733,0.34611928678333703,0.3289459774854983,0,0,1,0,0,0,1,0.9999946519620266,1,0.1929397926953639,1.1381330255374353,0,0.11026907162848203,29.225798356697247
2026-04-01 10:30:00,68521.15,68575.42,68407.08,68497.83,244.75727,,,68576.92438110373,41.20431240632024,95.93462106044016,-54.73030865411992,22.27631664100177,47.62000609672117,13.664955716585736,13.677586483444903,-83.48815303814446,446.95034000000027,68446.86774941042,False,69310.0,68389.21,68717.7345,69193.02210934697,68242.44689065304,221.32205672165904,0,0,0,0,0,0,0,0.0016669141197611,1,-0.034047876597542714,-0.07821862265494639,-0.014655250557338295,0.3469362528323663,0.3231081287124848,0,0,1,0,0,0,1,0.9255650303624339,0,0.15882622419530118,1.171793392006923,0,0.07445519753534847,26.866165278098975
2026-04-01 10:45:00,68497.82,68659.09,68433.03,68585.55,330.342,,,68577.74586861765,38.036672202841146,84.35503128892036,-46.31835908607921,21.124851317482523,50.61848658125154,32.5940436269464,20.19636182174392,-61.41059748327441,777.2923400000002,68450.50009481674,False,69310.0,68389.21,68724.211,69187.87066229305,68260.55133770694,221.6604812415404,0,0,0,1,0,1,0,-0.0004820257328256,0,0.1280624510294759,0.15326970751858848,0.1892163757110099,0.3380155603425573,0.3231883118842678,0,0,1,0,0,0,0,1.1983744316489549,1,0.2870920719803555,1.045231568316256,0,0.19729571733762358,35.04711415758728
2026-04-01 11:00:00,68585.55,68668.18,68506.57,68612.01,175.29174,,,68581.00911922549,37.2322056935227,74.93046616984083,-37.698260476318126,20.000758370846597,51.52000427756882,41.926985321789765,29.39532822177397,-47.56847314844629,952.5840800000002,68452.94707373343,False,69310.0,68389.21,68722.312,69187.55998709802,68257.06401290199,217.37116115285792,0,0,0,0,0,0,0,-5.334343069074432e-05,0,0.03857955502286625,-0.04660276207680836,-0.05532411585204011,0.3390426742329939,0.31681211664380327,0,0,1,0,0,0,0,0.6323181981887083,1,0.32578238584710706,1.0070552589813955,0,0.23236826618323325,38.145891754629716
2026-04-01 11:15:00,68612.02,68652.23,68505.91,68552.49,240.86313,,,68578.2930126326,31.4295928364445,66.23029150316157,-34.80069866671707,18.96077985328352,49.33803094062269,35.33128489202385,36.617437946920006,-52.61863061458105,711.7209500000001,68455.60304191292,False,69310.0,68389.21,68706.948,69173.37637440076,68240.51962559925,212.29607821336757,0,0,0,0,1,-1,0,0.0023344155697335,1,-0.08674866105801149,0.06310095890689205,-0.44624023577191085,0.3401979814305419,0.309683978238234,0,0,1,0,0,0,0,0.8734936756784462,0,0.23875111293140952,1.0929303130861272,0,0.14153254632460255,33.442473863383746
2026-04-01 11:30:00,68552.49,68634.0,68534.7,68608.35,230.14782,,,68581.15558285806,30.98128255996562,59.18048971452238,-28.19920715455676,17.99508551554638,51.41760853772547,47.418531181027326,41.55893379828032,-38.04449454184884,941.8687700000002,68458.49983575207,False,69310.0,68389.21,68676.897,69080.20457039864,68273.58942960136,204.22492976955576,0,0,0,0,0,0,0,-0.000498773108521,0,0.08148500513984747,0.12724536478951887,-0.8684084250441648,0.29392017910257756,0.29766774710302135,0,0,1,0,0,0,0,0.8796937711682499,1,0.32043066442791107,1.0123358822680626,0,0.21889197777845587,41.50189519970605
2026-04-01 11:45:00,68608.36,68736.15,68595.1,68712.52,106.26712,,,68593.66647972872,38.58683681560797,55.0617591347395,-16.474922319131537,17.015192668120452,55.11755931684032,69.8915636521362,50.880459908395785,7.457743402896534,1048.1358900000002,68460.65755885029,False,69310.0,68389.21,68657.3805,69008.2698654083,68306.49113459169,199.71243478601525,0,0,0,0,0,0,0,-0.0027358915085635,-1,0.1518328308434791,0.31342598736339156,-0.5648536927203462,0.2553314631804419,0.29064926564476934,0,0,1,0,0,0,0,0.4230003980598544,1,0.47275001422007595,0.8620401096522811,0,0.3678936927142547,57.857106175880034
2026-04-01 12:00:00,68712.52,68723.22,68476.82,68574.13,346.38067,,,68591.80586261171,33.06621024306514,50.66264935640464,-17.596439113339493,16.262106231564587,49.70206371069072,45.95276771210979,54.42095418175777,-27.59662127217097,701.7552200000002,68464.65887357447,False,69184.09,68389.21,68627.103,68878.68127494652,68375.52472505349,203.04726087272803,0,0,0,0,1,-1,0,0.0013350515711973,1,-0.20140434377897698,-0.016650737655377057,-0.8753292874439267,0.1834352655633491,0.29609892370887975,0,0,1,0,0,0,0,1.3593712935234052,0,0.2703935313772424,0.881647789253269,0,0.15989435750739428,39.471865165769934
